,File name,Net string,Traces
167,BPI Challenge 2017 - Offer log.70de93fa-16cd-404f-a810-01678a40c876.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Refused'), (n5, 'O_Created') ]
arcs: [ (n3, 'O_Returned')->n2, (n5, 'O_Created')->n1, n1->(n3, 'O_Returned'), n2->(n4, 'O_Refused') ], [], [])","[['O_Created', 'O_Returned', 'O_Refused']]"
168,BPI Challenge 2017 - Offer log.15df1f6e-354b-4626-86fd-e58db5e7e06a.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (online only)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n6, 'O_Sent (online only)')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n9, 'O_Cancelled'), n3->(n8, 'O_Created'), n4->(n6, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Cancelled', 'O_Returned'], ['O_Create Offer', 'O_Sent (online only)', 'O_Cancelled', 'O_Created', 'O_Returned'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Cancelled', 'O_Returned']]"
169,BPI Challenge 2017 - Offer log.454cfb76-cf94-42b6-bafc-e53b692cd6e9.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Cancelled') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, n1->(n7, 'O_Cancelled'), n2->(n4, 'O_Returned'), n3->(n5, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Cancelled', 'O_Returned'], ['O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Cancelled']]"
170,BPI Challenge 2017 - Offer log.5d7e9f63-659a-438c-97d7-c8f447126e7e.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Returned')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n7, 'O_Accepted'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Accepted'], ['O_Returned', 'O_Created', 'O_Sent (online only)', 'O_Accepted'], ['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
171,BPI Challenge 2017 - Offer log.2909b231-7522-4a78-9d2f-5798a0f428ec.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n5, 'O_Returned'), n3->(n8, 'O_Created'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
172,BPI Challenge 2017 - Offer log.a56d7736-0519-4294-b732-b03aa75eff3d.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Accepted'), (n6, 'O_Sent (online only)'), (n7, 'O_Returned'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Sent (online only)')->n3, (n7, 'O_Returned')->n5, (n8, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, (n9, 'O_Created')->n2, n1->(n10, 'O_Accepted'), n2->(n6, 'O_Sent (online only)'), n3->(n7, 'O_Returned'), n4->(n9, 'O_Created'), n5->(n10, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
173,BPI Challenge 2017 - Offer log.f18a4d8c-37fa-43c1-84f7-2952ed7fabd4.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Create Offer'), (n5, 'O_Refused') ]
arcs: [ (n4, 'O_Create Offer')->n1, (n4, 'O_Create Offer')->n2, n1->(n5, 'O_Refused'), n2->(n3, 'O_Returned') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Refused', 'O_Returned']]"
174,BPI Challenge 2017 - Offer log.77cde340-6c21-4106-8ce9-09e8076b8687.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (online only)')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, (n8, 'O_Created')->n2, n1->(n6, 'O_Returned'), n2->(n5, 'O_Sent (online only)'), n3->(n6, 'O_Returned'), n4->(n8, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned']]"
175,BPI Challenge 2017 - Offer log.91a25eb2-73c4-4d4d-8908-e00c71bfca79.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Refused') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n5, 'O_Returned')->n2, (n6, 'O_Create Offer')->n3, n1->(n5, 'O_Returned'), n2->(n7, 'O_Refused'), n3->(n5, 'O_Returned') ], [], [])","[['O_Sent (online only)', 'O_Create Offer', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
176,BPI Challenge 2017 - Offer log.a935b5ec-8a51-4e91-8644-3a8a68f0e02a.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (online only)'), (n4, 'O_Returned'), (n5, 'O_Created') ]
arcs: [ (n5, 'O_Created')->n1, (n5, 'O_Created')->n2, n1->(n4, 'O_Returned'), n2->(n3, 'O_Sent (online only)') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Returned'], ['O_Created', 'O_Returned', 'O_Sent (online only)']]"
177,BPI Challenge 2017 - Offer log.c1fa7420-3f4e-4816-b915-fb416fed40f4.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n6, 'O_Returned')->n4, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, (n8, 'O_Created')->n2, n1->(n6, 'O_Returned'), n2->(n5, 'O_Sent (online only)'), n3->(n8, 'O_Created'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Cancelled', 'O_Sent (online only)'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled']]"
178,BPI Challenge 2017 - Offer log.b08ed6ed-0644-4b0b-a664-b249d0efccd8.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Refused'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (online only)')->n3, (n6, 'O_Returned')->n4, (n8, 'O_Created')->n1, (n8, 'O_Created')->n2, n1->(n6, 'O_Returned'), n2->(n5, 'O_Sent (online only)'), n3->(n7, 'O_Refused'), n4->(n7, 'O_Refused') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused'], ['O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Refused']]"
179,BPI Challenge 2017 - Offer log.0140c205-a540-4402-987a-fe80dfe82d8a.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n3, (n5, 'O_Create Offer')->n2, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (mail and online)'), n2->(n6, 'O_Refused'), n3->(n6, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused'], ['O_Created', 'O_Sent (mail and online)', 'O_Create Offer', 'O_Refused'], ['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Refused']]"
180,BPI Challenge 2017 - Offer log.120a42c4-4660-43f5-b320-e5b1f5bb9186.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Sent (online only)')->n1, (n6, 'O_Returned')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, n1->(n6, 'O_Returned'), n2->(n8, 'O_Refused'), n3->(n9, 'O_Created'), n4->(n5, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Created', 'O_Refused'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Refused', 'O_Created']]"
181,BPI Challenge 2017 - Offer log.335e6f7d-cb85-4b58-b5a1-5a6d2c3906f3.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Created'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Refused') ]
arcs: [ (n10, 'O_Created')->n1, (n6, 'O_Returned')->n3, (n7, 'O_Sent (mail and online)')->n2, (n7, 'O_Sent (mail and online)')->n5, (n8, 'O_Create Offer')->n4, n1->(n7, 'O_Sent (mail and online)'), n2->(n6, 'O_Returned'), n3->(n9, 'O_Refused'), n4->(n10, 'O_Created'), n5->(n9, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
182,BPI Challenge 2017 - Offer log.f39fb373-aad1-4aa8-94ef-2b3713c34153.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Returned')->n2, (n6, 'O_Sent (mail and online)')->n4, (n7, 'O_Create Offer')->n3, (n9, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n8, 'O_Refused'), n3->(n9, 'O_Created'), n4->(n8, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
183,BPI Challenge 2017 - Offer log.e94b37f8-3b0c-4c89-8b8d-14485f0a7a9e.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (online only)'), (n4, 'O_Create Offer'), (n5, 'O_Created') ]
arcs: [ (n4, 'O_Create Offer')->n2, (n5, 'O_Created')->n1, n1->(n3, 'O_Sent (online only)'), n2->(n3, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)'], ['O_Created', 'O_Create Offer', 'O_Sent (online only)']]"
184,BPI Challenge 2017 - Offer log.7ccf58a3-115c-441a-bd16-d31c1074bc0a.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Cancelled'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Returned')->n5, (n7, 'O_Sent (mail and online)')->n2, (n8, 'O_Create Offer')->n3, (n8, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n7, 'O_Sent (mail and online)'), n2->(n6, 'O_Returned'), n3->(n9, 'O_Created'), n4->(n6, 'O_Returned'), n5->(n10, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
185,BPI Challenge 2017 - Offer log.68bc957c-401e-4deb-84cb-52581d68762f.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Refused'), (n5, 'O_Created') ]
arcs: [ (n3, 'O_Returned')->n1, (n5, 'O_Created')->n2, n1->(n4, 'O_Refused'), n2->(n4, 'O_Refused') ], [], [])","[['O_Created', 'O_Returned', 'O_Refused'], ['O_Returned', 'O_Created', 'O_Refused']]"
186,BPI Challenge 2017 - Offer log.a3640a26-8771-4c72-95cd-9800c72a5132.pnml,"(places: [ n1, n2, n3, n4, n5, n6 ]
transitions: [ (n10, 'O_Refused'), (n11, 'O_Created'), (n7, 'O_Sent (online only)'), (n8, 'O_Returned'), (n9, 'O_Create Offer') ]
arcs: [ (n11, 'O_Created')->n1, (n7, 'O_Sent (online only)')->n2, (n7, 'O_Sent (online only)')->n3, (n8, 'O_Returned')->n4, (n9, 'O_Create Offer')->n5, (n9, 'O_Create Offer')->n6, n1->(n7, 'O_Sent (online only)'), n2->(n10, 'O_Refused'), n3->(n8, 'O_Returned'), n4->(n10, 'O_Refused'), n5->(n11, 'O_Created'), n6->(n7, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
187,BPI Challenge 2017 - Offer log.6b5309b0-b7c8-40bc-b166-5ce135bb4892.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (online only)'), (n4, 'O_Create Offer'), (n5, 'O_Cancelled') ]
arcs: [ (n3, 'O_Sent (online only)')->n1, (n4, 'O_Create Offer')->n2, n1->(n5, 'O_Cancelled'), n2->(n5, 'O_Cancelled') ], [], [])","[['O_Sent (online only)', 'O_Create Offer', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (online only)', 'O_Cancelled']]"
188,BPI Challenge 2017 - Offer log.f77cf637-e795-4cec-9c37-d59b7a6d69a8.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Sent (mail and online)'), (n5, 'O_Refused') ]
arcs: [ (n3, 'O_Returned')->n2, (n4, 'O_Sent (mail and online)')->n1, n1->(n3, 'O_Returned'), n2->(n5, 'O_Refused') ], [], [])","[['O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
189,BPI Challenge 2017 - Offer log.8c800ef6-01a4-402a-b016-02824b69dc49.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, n1->(n4, 'O_Returned'), n2->(n5, 'O_Sent (mail and online)'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Accepted', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted', 'O_Returned'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
190,BPI Challenge 2017 - Offer log.6b4565d0-ff2f-40e3-91da-9e93f637bf4b.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Refused'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n3, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n5, 'O_Sent (mail and online)'), n2->(n8, 'O_Created'), n3->(n7, 'O_Refused'), n4->(n5, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused']]"
191,BPI Challenge 2017 - Offer log.3b0c1612-abda-4b0d-b0c8-a83cab1fccc2.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (mail and online)')->n2, (n6, 'O_Created')->n1, n1->(n5, 'O_Sent (mail and online)'), n2->(n7, 'O_Accepted'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted']]"
192,BPI Challenge 2017 - Offer log.c3241f42-26e9-4ed9-bb81-5729f1c26da6.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n6, 'O_Sent (mail and online)')->n2, (n6, 'O_Sent (mail and online)')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n5, 'O_Returned'), n3->(n9, 'O_Accepted'), n4->(n8, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted', 'O_Returned']]"
193,BPI Challenge 2017 - Offer log.da5f8749-7160-4597-beeb-e7548c730c01.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n7, 'O_Accepted'), n2->(n6, 'O_Created'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Accepted', 'O_Sent (online only)'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Accepted']]"
194,BPI Challenge 2017 - Offer log.31b7dc9b-fd1e-4ccf-a292-e46eb4a43bd4.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n7, 'O_Cancelled'), n2->(n6, 'O_Created'), n3->(n4, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent (mail and online)']]"
195,BPI Challenge 2017 - Offer log.79f258c1-c964-4bd2-82c6-179ff89c0996.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n9, 'O_Cancelled'), n3->(n5, 'O_Returned'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Created', 'O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Cancelled'], ['O_Created', 'O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
196,BPI Challenge 2017 - Offer log.bdc7f655-5b21-4aa9-a4d9-ab93c44486d2.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Refused'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n3, (n6, 'O_Create Offer')->n2, (n8, 'O_Created')->n1, (n8, 'O_Created')->n4, n1->(n5, 'O_Sent (mail and online)'), n2->(n8, 'O_Created'), n3->(n7, 'O_Refused'), n4->(n7, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused']]"
197,BPI Challenge 2017 - Offer log.0fee657f-5c51-433d-83ee-9ccc5d9456f3.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Accepted'), (n6, 'O_Sent (online only)'), (n7, 'O_Returned'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Sent (online only)')->n2, (n6, 'O_Sent (online only)')->n4, (n7, 'O_Returned')->n5, (n8, 'O_Create Offer')->n3, (n9, 'O_Created')->n1, n1->(n6, 'O_Sent (online only)'), n2->(n7, 'O_Returned'), n3->(n9, 'O_Created'), n4->(n10, 'O_Accepted'), n5->(n10, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
198,BPI Challenge 2017 - Offer log.146dd012-4ba3-4a0b-8309-eff238a8169b.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n9, 'O_Accepted'), n3->(n8, 'O_Created'), n4->(n9, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
199,BPI Challenge 2017 - Offer log.3141732d-e01a-4696-9edc-99b018865879.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (mail and online)'), (n4, 'O_Created'), (n5, 'O_Accepted') ]
arcs: [ (n4, 'O_Created')->n1, (n4, 'O_Created')->n2, n1->(n3, 'O_Sent (mail and online)'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Created', 'O_Accepted', 'O_Sent (mail and online)']]"
200,BPI Challenge 2017 - Offer log.aaac9058-8a92-4900-bb05-c96dcbad7f75.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created') ]
arcs: [ (n6, 'O_Sent (mail and online)')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, (n8, 'O_Created')->n2, n1->(n5, 'O_Returned'), n2->(n6, 'O_Sent (mail and online)'), n3->(n5, 'O_Returned'), n4->(n8, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned']]"
201,BPI Challenge 2017 - Offer log.f574587e-e26b-4797-ad57-b282b91e2c87.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, n1->(n4, 'O_Returned'), n2->(n7, 'O_Created'), n3->(n5, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Created'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned']]"
202,BPI Challenge 2017 - Offer log.894249d0-5264-4f0f-9adf-54927fb082c3.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n6, 'O_Sent (mail and online)')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, (n8, 'O_Created')->n2, n1->(n6, 'O_Sent (mail and online)'), n2->(n9, 'O_Cancelled'), n3->(n5, 'O_Returned'), n4->(n8, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
203,BPI Challenge 2017 - Offer log.22a7c5f9-4f66-49a5-a29e-d0a8632bba29.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Returned')->n2, (n6, 'O_Sent (mail and online)')->n3, (n7, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n8, 'O_Refused'), n3->(n8, 'O_Refused'), n4->(n5, 'O_Returned') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Refused'], ['O_Created', 'O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Refused'], ['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
